Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Label,Tenure_Bucket,Total_Addon_Services,Avg_Monthly_Revenue,Extra_Charges_Total,Extra_Charge_Ratio,Refund_Ratio,Is_Long_Term_Contract,Has_Value_Deal,Is_High_Spender,Has_Referrals,Is_Senior,Customer_Category
28520-ODI,Female,27,No,Odisha,13,16,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.65,2537.0,0.0,0,962.0,3499.0,Stayed,,,0,13-24mo,6,218.6875,962.0,0.27493569591311806,0.0,0,0,1,1,0,Loyal
18432-RAJ,Female,66,Yes,Rajasthan,15,25,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.95,4917.9,0.0,0,784.98,5702.88,Stayed,,,0,25-48mo,5,228.11520000000002,784.98,0.13764624189883007,0.0,1,1,1,1,1,Premium-Ready
94725-TAM,Female,78,No,Tamil Nadu,12,32,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.7,3778.1,0.0,50,186.3,4014.4,Stayed,,,0,25-48mo,3,125.45,236.3,0.05886309286568354,0.0,0,0,0,1,1,Loyal
63359-JAM,Male,68,Yes,Jammu & Kashmir,6,12,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.6,690.25,0.0,0,1129.26,1819.51,Stayed,,,0,7-12mo,0,151.62583333333333,1129.26,0.620639622755577,0.0,1,0,0,1,1,Medium-Risk
72188-KAR,Male,66,No,Karnataka,13,19,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,79.2,0.0,0,20.06,99.26,Churned,Competitor,Competitor made better offer,1,13-24mo,2,5.224210526315789,20.06,0.2020955067499496,0.0,0,0,0,1,1,High-Risk
35913-GUJ,Female,47,No,Gujarat,5,17,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,95.2,4285.8,43.95,50,2160.9,6452.75,Stayed,,,0,13-24mo,4,379.5735294117647,2210.9,0.34262911161907716,0.006811049552516369,1,0,1,1,0,Premium-Ready
18415-KAR,Female,33,Yes,Karnataka,7,36,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.1,19.1,0.0,0,5.02,24.12,Joined,,,0,25-48mo,0,0.67,5.02,0.2081260364842454,0.0,0,0,0,1,0,Medium-Risk
65751-HAR,Female,20,Yes,Haryana,13,1,Deal 2,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.8,3548.3,0.0,0,1952.24,5500.54,Stayed,,,0,0-6mo,2,5500.54,1952.24,0.35491788078988606,0.0,0,1,0,1,0,Medium-Risk
65794-TAM,Female,49,Yes,Tamil Nadu,5,29,No Deal,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,79.15,2531.4,0.0,20,1042.47,3593.87,Stayed,,,0,25-48mo,5,123.92655172413792,1062.47,0.2956339544836068,0.0,1,0,0,1,0,Loyal
66026-HAR,Male,63,No,Haryana,5,27,No Deal,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,69.5,1752.65,0.0,0,765.0,2517.65,Stayed,,,0,25-48mo,4,93.2462962962963,765.0,0.3038547852163724,0.0,1,0,0,1,1,Loyal
21129-TAM,Female,25,No,Tamil Nadu,11,31,Deal 4,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,54.6,934.8,47.73,0,0.0,887.07,Stayed,,,0,25-48mo,6,28.615161290322582,0.0,0.0,0.05380635124623761,1,1,0,1,0,Loyal
87616-CHH,Female,19,No,Chhattisgarh,4,12,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,93.4,2979.3,0.0,0,1482.56,4461.86,Stayed,,,0,7-12mo,6,371.82166666666666,1482.56,0.3322739843921593,0.0,0,0,1,1,0,Loyal
35635-TEL,Female,26,Yes,Telangana,10,5,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.4,20.4,0.0,0,17.81,38.21,Joined,,,0,0-6mo,0,7.642,17.81,0.4661083485998429,0.0,0,0,0,1,0,Medium-Risk
59558-MAH,Female,37,No,Maharashtra,9,20,Deal 4,No,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,810.2,0.0,0,0.0,810.2,Churned,Other,Don't know,1,13-24mo,5,40.510000000000005,0.0,0.0,0.0,0,1,0,1,0,High-Risk
67752-MAH,Female,28,No,Maharashtra,0,24,No Deal,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.3,45.3,0.0,0,47.36,92.66,Joined,,,0,13-24mo,1,3.8608333333333333,47.36,0.5111159076192532,0.0,0,0,0,0,0,Medium-Risk
69664-ODI,Male,37,No,Odisha,3,35,Deal 2,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1086.75,0.0,0,1476.96,2563.71,Stayed,,,0,25-48mo,0,73.24885714285715,1476.96,0.5761026013082603,0.0,1,1,0,1,0,Loyal
46061-KAR,Female,71,No,Karnataka,13,24,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.65,1285.05,0.0,0,567.6,1852.65,Stayed,,,0,13-24mo,5,77.19375000000001,567.6,0.3063719536879605,0.0,1,1,1,1,1,Loyal
33720-BIH,Female,84,Yes,Bihar,9,24,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.05,4367.35,0.0,100,1856.0,6323.35,Churned,Competitor,Competitor made better offer,1,13-24mo,2,263.47291666666666,1956.0,0.3093297065637676,0.0,0,1,0,1,1,High-Risk
16805-UTT,Male,54,No,Uttar Pradesh,9,8,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.1,5067.45,0.0,0,475.68,5543.13,Stayed,,,0,7-12mo,6,692.89125,475.68,0.08581433233570203,0.0,1,0,1,1,0,Premium-Ready
77732-PUN,Male,27,Yes,Punjab,14,31,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.35,1354.4,0.0,0,1640.16,2994.56,Stayed,,,0,25-48mo,0,96.59870967741935,1640.16,0.5477131865783288,0.0,1,0,0,1,0,Loyal
74691-RAJ,Female,43,No,Rajasthan,7,22,Deal 1,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,76.95,5289.8,0.0,0,1278.2,6568.0,Stayed,,,0,13-24mo,6,298.54545454545456,1278.2,0.19461023142509135,0.0,1,1,0,1,0,Premium-Ready
13361-UTT,Female,59,No,Uttar Pradesh,10,6,Deal 4,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,No,One Year,No,Credit Card,55.2,864.55,0.0,80,24.45,969.0,Stayed,,,0,0-6mo,2,161.5,104.45,0.10779153766769867,0.0,1,1,0,1,0,Medium-Risk
68185-JAM,Female,28,Yes,Jammu & Kashmir,3,12,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.65,1672.1,0.0,0,659.26,2331.36,Stayed,,,0,7-12mo,6,194.28,659.26,0.28277915036716766,0.0,0,0,1,1,0,Loyal
95617-AND,Female,68,No,Andhra Pradesh,14,26,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,44.45,44.45,0.0,0,48.31,92.76,Churned,Attitude,Attitude of service provider,1,25-48mo,1,3.5676923076923077,48.31,0.5208063820612333,0.0,0,1,0,1,1,High-Risk
21575-AND,Female,66,No,Andhra Pradesh,10,12,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.95,2291.2,0.0,0,1191.5,3482.7,Churned,Competitor,Competitor made better offer,1,7-12mo,3,290.22499999999997,1191.5,0.34211961983518535,0.0,0,1,0,1,1,High-Risk
53371-JAM,Male,43,Yes,Jammu & Kashmir,8,29,Deal 2,No,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,43.05,2208.05,0.0,0,0.0,2208.05,Stayed,,,0,25-48mo,4,76.1396551724138,0.0,0.0,0.0,1,1,0,1,0,Loyal
39517-KAR,Male,57,No,Karnataka,13,19,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.3,28.3,0.0,0,31.58,59.88,Churned,Price,Long distance charges,1,13-24mo,0,3.1515789473684213,31.58,0.5273881095524382,0.0,1,0,0,1,0,High-Risk
33304-JAM,Female,58,No,Jammu & Kashmir,0,32,Deal 3,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.95,2524.45,0.0,0,52.7,2577.15,Churned,Competitor,Competitor made better offer,1,25-48mo,2,80.5359375,52.7,0.020448945540616572,0.0,0,1,0,0,0,High-Risk
93332-PUN,Female,35,Yes,Punjab,0,23,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,74.65,966.25,0.0,0,554.06,1520.31,Stayed,,,0,13-24mo,2,66.10043478260869,554.06,0.3644388315540909,0.0,1,0,0,0,0,Medium-Risk
84331-ASS,Female,56,Yes,Assam,4,35,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.55,5124.55,0.0,0,358.14,5482.69,Churned,Competitor,Competitor made better offer,1,25-48mo,6,156.6482857142857,358.14,0.06532194962691672,0.0,0,1,1,1,0,High-Risk
97402-PUN,Female,24,Yes,Punjab,13,8,No Deal,Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.0,340.4,0.0,0,225.42,565.82,Stayed,,,0,7-12mo,3,70.7275,225.42,0.3983952493725919,0.0,0,0,0,1,0,Medium-Risk
38695-WES,Female,19,No,West Bengal,12,1,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.4,4904.2,0.0,0,269.56,5173.76,Stayed,,,0,0-6mo,7,5173.76,269.56,0.05210137308263236,0.0,1,1,1,1,0,Premium-Ready
24453-UTT,Female,20,No,Uttar Pradesh,12,3,Deal 3,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,61.05,2018.4,0.0,0,524.37,2542.77,Stayed,,,0,0-6mo,4,847.59,524.37,0.206219988437806,0.0,1,1,0,1,0,Loyal
18036-TAM,Male,34,No,Tamil Nadu,8,13,No Deal,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.5,50.5,0.0,0,39.58,90.08,Churned,Competitor,Competitor made better offer,1,13-24mo,2,6.929230769230769,39.58,0.43938721136767317,0.0,0,0,0,1,0,High-Risk
57571-TAM,Female,34,Yes,Tamil Nadu,1,4,Deal 3,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.1,789.55,15.41,0,1416.3,2190.44,Stayed,,,0,0-6mo,0,547.61,1416.3,0.646582421796534,0.007035116232355143,1,1,0,1,0,Medium-Risk
72055-GUJ,Male,54,Yes,Gujarat,5,29,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,109.2,7878.3,0.0,0,2527.92,10406.22,Stayed,,,0,25-48mo,7,358.8351724137931,2527.92,0.24292394356452202,0.0,1,0,1,1,0,Premium-Ready
29435-DEL,Female,28,Yes,Delhi,8,36,Deal 3,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.45,1614.05,0.0,0,1057.44,2671.49,Stayed,,,0,25-48mo,5,74.20805555555555,1057.44,0.3958240532436955,0.0,0,1,0,1,0,Loyal
78614-KER,Female,35,Yes,Kerala,15,26,Deal 1,No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,58.65,4145.25,0.0,0,0.0,4145.25,Stayed,,,0,25-48mo,7,159.43269230769232,0.0,0.0,0.0,1,1,0,1,0,Premium-Ready
42661-MAD,Male,73,Yes,Madhya Pradesh,3,5,No Deal,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.0,1501.75,0.0,0,1167.54,2669.29,Stayed,,,0,0-6mo,0,533.858,1167.54,0.43739721049417635,0.0,1,0,0,1,1,Medium-Risk
51587-RAJ,Female,57,No,Rajasthan,15,7,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.55,1415.55,0.0,0,517.58,1933.13,Churned,Dissatisfaction,Service dissatisfaction,1,7-12mo,5,276.1614285714286,517.58,0.26774195217083174,0.0,0,0,1,1,0,High-Risk
16794-TEL,Male,47,No,Telangana,9,3,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.7,19.7,0.0,0,1.91,21.61,Churned,Attitude,Attitude of service provider,1,0-6mo,0,7.203333333333333,1.91,0.08838500694123091,0.0,0,0,0,1,0,High-Risk
23352-CHH,Female,21,No,Chhattisgarh,7,10,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,104.3,6725.3,0.0,70,856.05,7651.35,Stayed,,,0,7-12mo,5,765.135,926.05,0.12103092918243184,0.0,1,0,1,1,0,Premium-Ready
59873-BIH,Female,53,Yes,Bihar,10,23,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,81.85,1810.85,0.0,0,131.1,1941.95,Stayed,,,0,13-24mo,2,84.43260869565218,131.1,0.06750946213857205,0.0,1,1,0,1,0,Medium-Risk
23381-RAJ,Female,61,No,Rajasthan,12,36,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.55,79.55,0.0,0,5.1,84.65,Churned,Price,Price too high,1,25-48mo,2,2.351388888888889,5.1,0.060248080330773765,0.0,0,1,0,1,1,High-Risk
34599-MAH,Female,20,No,Maharashtra,2,4,Deal 2,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.85,892.15,0.0,0,1808.55,2700.7,Stayed,,,0,0-6mo,0,675.175,1808.55,0.6696597178509276,0.0,1,1,0,1,0,Medium-Risk
93155-PUN,Male,54,No,Punjab,2,9,Deal 3,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.45,1440.75,0.0,0,569.04,2009.79,Stayed,,,0,7-12mo,4,223.31,569.04,0.28313405878226083,0.0,0,1,0,1,0,Medium-Risk
55169-TAM,Female,59,No,Tamil Nadu,9,31,Deal 4,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,60.6,1156.35,0.0,0,197.46,1353.81,Stayed,,,0,25-48mo,3,43.671290322580646,197.46,0.145855031355951,0.0,0,1,0,1,0,Loyal
55609-BIH,Female,36,No,Bihar,10,29,Deal 2,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,1209.25,0.0,0,2954.7,4163.95,Stayed,,,0,25-48mo,0,143.58448275862068,2954.7,0.709590653105825,0.0,1,1,0,1,0,Premium-Ready
92106-MAD,Female,41,No,Madhya Pradesh,14,9,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,92.75,0.0,0,158.9,251.65,Stayed,,,0,7-12mo,0,27.961111111111112,158.9,0.631432545201669,0.0,0,0,0,1,0,Medium-Risk
91972-CHH,Female,19,No,Chhattisgarh,15,8,Deal 5,No,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.45,161.45,0.0,0,0.0,161.45,Stayed,,,0,7-12mo,2,20.18125,0.0,0.0,0.0,0,1,0,1,0,Medium-Risk
18329-HAR,Female,26,Yes,Haryana,8,18,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,70.4,1185.95,0.0,0,1083.44,2269.39,Stayed,,,0,13-24mo,0,126.07722222222222,1083.44,0.47741463565098996,0.0,1,0,0,1,0,Medium-Risk
47223-MAH,Female,25,No,Maharashtra,4,19,Deal 1,Yes,No,Yes,Cable,Yes,No,Yes,No,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,65.55,4361.55,0.0,40,3332.58,7734.13,Stayed,,,0,13-24mo,4,407.05947368421056,3372.58,0.43606456059052534,0.0,1,1,0,1,0,Premium-Ready
68060-KAR,Female,21,Yes,Karnataka,10,8,Deal 4,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.25,612.1,0.0,0,562.56,1174.66,Stayed,,,0,7-12mo,2,146.8325,562.56,0.47891304717960936,0.0,0,1,0,1,0,Medium-Risk
13442-TAM,Female,59,Yes,Tamil Nadu,13,8,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.45,5623.7,0.0,30,2325.78,7979.48,Stayed,,,0,7-12mo,5,997.435,2355.78,0.2952297643455464,0.0,0,1,1,1,0,Medium-Risk
47841-GUJ,Male,61,No,Gujarat,9,23,No Deal,Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.7,55.7,0.0,0,48.22,103.92,Churned,Dissatisfaction,Product dissatisfaction,1,13-24mo,3,4.518260869565218,48.22,0.4640107775211701,0.0,0,0,0,1,1,High-Risk
51961-BIH,Male,47,No,Bihar,9,25,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.95,123.05,0.0,0,73.92,196.97,Joined,,,0,25-48mo,2,7.8788,73.92,0.3752855764837285,0.0,0,1,0,1,0,Medium-Risk
94042-UTT,Female,75,No,Uttar Pradesh,0,20,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,83.25,308.05,39.93,0,57.36,325.48,Stayed,,,0,13-24mo,2,16.274,57.36,0.17623202654540984,0.12268034902298143,1,0,0,0,1,Medium-Risk
71883-DEL,Male,38,No,Delhi,13,3,No Deal,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.45,6227.5,0.0,0,2242.8,8470.3,Stayed,,,0,0-6mo,7,2823.433333333333,2242.8,0.2647840100114518,0.0,1,0,0,1,0,Premium-Ready
27812-TAM,Male,44,Yes,Tamil Nadu,13,14,Deal 5,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.2,216.9,0.0,0,36.55,253.45,Churned,Competitor,Competitor offered more data,1,13-24mo,2,18.103571428571428,36.55,0.14420990333399092,0.0,0,1,0,1,0,High-Risk
97043-JAM,Male,21,No,Jammu & Kashmir,6,2,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.2,2032.3,23.79,0,459.08,2467.59,Stayed,,,0,0-6mo,4,1233.795,459.08,0.18604387276654547,0.009640985739121977,0,0,0,1,0,Medium-Risk
25634-JAM,Male,27,No,Jammu & Kashmir,1,15,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,96.6,2684.35,0.0,0,939.96,3624.31,Stayed,,,0,13-24mo,4,241.62066666666666,939.96,0.2593486760238501,0.0,0,0,1,1,0,Loyal
26279-AND,Female,55,No,Andhra Pradesh,8,9,No Deal,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,85.35,2530.4,0.0,20,1290.3,3840.7,Churned,Competitor,Competitor made better offer,1,7-12mo,7,426.7444444444444,1310.3,0.34116176738615356,0.0,1,0,0,1,0,High-Risk
48489-TAM,Female,62,Yes,Tamil Nadu,15,28,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.0,2416.1,11.0,0,158.44,2563.54,Churned,Competitor,Competitor offered more data,1,25-48mo,1,91.55499999999999,158.44,0.061805160052115435,0.0042909414325503015,0,1,0,1,1,High-Risk
23632-HAR,Female,37,Yes,Haryana,2,16,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,97.1,184.15,0.0,0,78.7,262.85,Joined,,,0,13-24mo,5,16.428125,78.7,0.2994103100627734,0.0,0,1,1,1,0,Loyal
59905-TEL,Female,72,No,Telangana,5,36,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,78.85,1043.8,0.0,50,672.14,1765.94,Stayed,,,0,25-48mo,2,49.05388888888889,722.14,0.40892669060103964,0.0,0,0,0,1,1,Medium-Risk
64246-GUJ,Female,72,Yes,Gujarat,7,35,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.75,6383.35,0.0,0,440.82,6824.17,Churned,Competitor,Competitor had better devices,1,25-48mo,6,194.97628571428572,440.82,0.06459686672518417,0.0,1,0,1,1,1,High-Risk
98279-GUJ,Female,72,Yes,Gujarat,1,20,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.85,5485.5,0.0,0,2086.08,7571.58,Churned,Competitor,Competitor had better devices,1,13-24mo,5,378.579,2086.08,0.2755144897102058,0.0,0,0,1,1,1,High-Risk
75707-KAR,Male,28,Yes,Karnataka,2,16,Deal 4,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,341.35,0.0,0,616.8,958.15,Stayed,,,0,13-24mo,0,59.884375,616.8,0.643740541668841,0.0,0,1,0,1,0,Medium-Risk
15412-PUN,Female,48,No,Punjab,10,15,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,117.15,8529.5,0.0,0,1792.08,10321.58,Stayed,,,0,13-24mo,8,688.1053333333333,1792.08,0.17362458073279477,0.0,1,1,1,1,0,Premium-Ready
38920-PUN,Female,50,No,Punjab,8,7,No Deal,Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43.85,43.85,0.0,10,15.9,69.75,Joined,,,0,7-12mo,0,9.964285714285714,25.9,0.37132616487455194,0.0,0,0,0,1,0,Medium-Risk
94275-WES,Female,25,No,West Bengal,8,32,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.8,4872.45,0.0,130,2300.06,7302.51,Churned,Attitude,Attitude of support person,1,25-48mo,4,228.2034375,2430.06,0.3327705131523271,0.0,0,0,1,1,0,High-Risk
41985-WES,Female,52,Yes,West Bengal,4,31,Deal 1,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.3,1688.9,0.0,0,974.18,2663.08,Stayed,,,0,25-48mo,0,85.9058064516129,974.18,0.3658095137960557,0.0,1,1,0,1,0,Loyal
75748-TAM,Male,41,No,Tamil Nadu,8,17,Deal 4,Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.9,716.1,0.0,0,149.16,865.26,Stayed,,,0,13-24mo,4,50.89764705882353,149.16,0.17238749046529367,0.0,0,1,0,1,0,Loyal
34756-PUN,Male,54,Yes,Punjab,8,13,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,70.3,0.0,0,15.92,86.22,Churned,Dissatisfaction,Service dissatisfaction,1,13-24mo,1,6.632307692307692,15.92,0.18464393412201346,0.0,0,1,0,1,0,High-Risk
51597-MAD,Female,26,Yes,Madhya Pradesh,10,18,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.9,19.9,0.0,0,1.5,21.4,Joined,,,0,13-24mo,0,1.1888888888888889,1.5,0.07009345794392524,0.0,0,0,0,1,0,Medium-Risk
79546-KAR,Male,51,Yes,Karnataka,10,35,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,114.35,5791.1,0.0,10,990.0,6791.1,Stayed,,,0,25-48mo,7,194.0314285714286,1000.0,0.14725154982256186,0.0,1,1,1,1,0,Premium-Ready
35571-TEL,Male,30,Yes,Telangana,1,11,No Deal,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,83.55,6093.3,0.0,90,1527.12,7710.42,Stayed,,,0,7-12mo,6,700.9472727272728,1617.12,0.20973176558475412,0.0,1,0,0,1,0,Premium-Ready
88107-JAM,Female,58,No,Jammu & Kashmir,10,34,No Deal,No,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,30.55,30.55,0.0,40,0.0,70.55,Joined,,,0,25-48mo,1,2.0749999999999997,40.0,0.5669737774627923,0.0,0,0,0,1,0,Medium-Risk
22700-UTT,Female,43,Yes,Uttar Pradesh,15,1,No Deal,No,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.5,1423.05,0.0,0,0.0,1423.05,Stayed,,,0,0-6mo,2,1423.05,0.0,0.0,0.0,0,0,0,1,0,Medium-Risk
